Event ID,Disease,Serotype,latitude,longitude,Locality,Country,Region,observation date,report date,Species,Diagnosis Source,Humans Affected,Human Deaths,Diagnosis Status
UNFAO-LEG-341536,Lumpy skin disease,,5.103,103.091,LOT 4767  KAMPUNG BUKIT  PERPAT,Malaysia,Asia,2021-08-06,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341557,Lumpy skin disease,,4.360805,100.637072,"Kg semangat 2,Titi Gantong",Malaysia,Asia,2021-08-06,2021-09-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341525,Lumpy skin disease,,2.94233,102.41456,"52, Kg Baru Air Hitam, Jempol, Negeri Sembilan",Malaysia,Asia,2021-08-05,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341526,Lumpy skin disease,,2.90307,102.42166,"Felda Raja Alias 4, Jempol, Negeri Sembilan",Malaysia,Asia,2021-08-05,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341537,Lumpy skin disease,,5.211,103.108,KAMPUNG  PADANG  MENGKUANG,Malaysia,Asia,2021-08-05,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341523,Lumpy skin disease,,2.511335,102.169034,KG PADANG LEBAR 71350 KOTA REMBAU,Malaysia,Asia,2021-08-04,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341535,Lumpy skin disease,,5.235,103.101,KAMPUNG  BUKIT CERANA,Malaysia,Asia,2021-08-04,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-311303,Lumpy skin disease,,10.095,106.561,My Thanh,Viet Nam,Asia,2021-08-04,2022-01-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300516,Lumpy skin disease,,28.841,81.322,"Chaukune rural municipality-7 and Panchapuri municipality -5,6,8,Surkhet",Nepal,Asia,2021-08-04,2021-08-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341569,Lumpy skin disease,,3.985987,101.124078,"Ladang Alaf Samudera,  Jalan Bidor, Teluk Intan",Malaysia,Asia,2021-08-03,2021-12-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341566,Lumpy skin disease,,3.368405,101.327484,BATU 6 KG ASAHAN PASANGAN KUALA SELANGOR,Malaysia,Asia,2021-08-02,2021-12-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341567,Lumpy skin disease,,3.223084,101.336032,"LOT 4382 BATU 2 SIMPANG 3 JERAM, Kuala Selangor",Malaysia,Asia,2021-08-02,2021-12-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-321546,Lumpy skin disease,,12.703082,101.929916,na yai am,Thailand,Asia,2021-08-02,2022-05-09,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301173,Lumpy skin disease,,12.703082,101.929916,Wang Tanot,Thailand,Asia,2021-08-02,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341527,Lumpy skin disease,,3.393235,101.520663,"Peringkat 4, kg. sg Buaya",Malaysia,Asia,2021-08-01,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341521,Lumpy skin disease,,2.818159,102.482671,"NO 45R,KAMPUNG TAMAN JAYA,72100 BAHAU",Malaysia,Asia,2021-08-01,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341522,Lumpy skin disease,,2.894539,102.429869,"NO 231 BLOK K,(F) GUGUSAN RAJA ALIAS 3,72120 BSJ",Malaysia,Asia,2021-08-01,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301129,Lumpy skin disease,,14.610381,98.694224,Thong Pha Phum,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301207,Lumpy skin disease,,19.559291,100.940089,Thung Chang,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301209,Lumpy skin disease,,18.870278,99.136667,Doi Saket,Thailand,Asia,2021-08-01,2021-08-23,Domestic - Cattle | Domestic - Buffaloe,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301211,Lumpy skin disease,,18.474444,98.783611,Doi Lo,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301212,Lumpy skin disease,,19.890653,99.257579,Fang,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301214,Lumpy skin disease,,18.909808,99.104951,San Sai,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301231,Lumpy skin disease,,19.121944,98.943611,Mae Taeng,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301213,Lumpy skin disease,,18.700672,99.223146,San Kamphaeng,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300331,Lumpy skin disease,,3.393235,101.520663,"Peringkat 4, kg. sg Buaya",Malaysia,Asia,2021-08-01,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301302,Lumpy skin disease,,18.947343,100.46855,Ban Luang,Thailand,Asia,2021-08-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-304571,Lumpy skin disease,,13.542778,100.993889,Bang Pakong,Thailand,Asia,2021-08-01,2021-10-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-304572,Lumpy skin disease,,13.733174,101.221579,Bang Khla,Thailand,Asia,2021-08-01,2021-10-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-304573,Lumpy skin disease,,13.444722,101.611111,Tha Ta Kieb,Thailand,Asia,2021-08-01,2021-10-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300517,Lumpy skin disease,,11.697,104.985,"Anh Cheng Village, Puk Ruessei Commune, Khsach Kandal District, Kandal Province",Cambodia,Asia,2021-08-01,2021-08-19,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301104,Lumpy skin disease,,17.89993,99.9535,Den Chai,Thailand,Asia,2021-07-31,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300515,Lumpy skin disease,,28.858,81.61,"Dullu municipality 9,10 and Bhairabi rural municipality, Dailekh",Nepal,Asia,2021-07-30,2021-08-18,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341538,Lumpy skin disease,,5.913,102.08,"Kg Bukit Tuku Kangkong, 17000 Pasir Mas, Kelantan",Malaysia,Asia,2021-07-29,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341568,Lumpy skin disease,,6.245195,100.521398,"Kg Kuala Pai , Mukim Padang Tembak, Kuala Nerang",Malaysia,Asia,2021-07-29,2021-12-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300323,Lumpy skin disease,,2.234044,102.365419,"LOT 21, KG BARU BUKIT KAJANG 77200 BEMBAN JASIN",Malaysia,Asia,2021-07-29,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300383,Lumpy skin disease,,29.14118,81.08142,"Chaurpati rural municipality-7 and Sanfbagar municipality-1, Achham",Nepal,Asia,2021-07-28,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300384,Lumpy skin disease,,28.89222,80.38979,"Krishnapur Municipality, Bedkot municipality-2 and Bhimdutta municipality 6&10, Kanchanpur",Nepal,Asia,2021-07-27,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300327,Lumpy skin disease,,5.796809,102.528977,"Kg. Gong Surau, Bukit Puteri",Malaysia,Asia,2021-07-27,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341518,Lumpy skin disease,,2.888,102.372,"NO. 174 BLOK 8 FELDA RAJA ALIAS 1, 72120 BANDAR SERI JEMPOL",Malaysia,Asia,2021-07-26,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341524,Lumpy skin disease,,4.743281,101.119913,"Lot 62 Kampung Sri Khantan,  31750 Tronoh",Malaysia,Asia,2021-07-26,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341512,Lumpy skin disease,,3.086,101.368,"JALAN KOMPLEKS RAKAN MUDA, KAPAR",Malaysia,Asia,2021-07-26,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300313,Lumpy skin disease,,2.888444,102.371874,"NO. 174 BLOK 8 FELDA RAJA ALIAS 1, 72120 BANDAR SERI JEMPOL",Malaysia,Asia,2021-07-26,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300330,Lumpy skin disease,,5.25189,100.47694,"1187,Jalan Besar, Kampung Valdor,14200 Sungai Bakap",Malaysia,Asia,2021-07-26,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301221,Lumpy skin disease,,20.113684,99.833928,Mae Chan,Thailand,Asia,2021-07-26,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-311302,Lumpy skin disease,,10.092,106.588,My Nhon,Viet Nam,Asia,2021-07-25,2022-01-16,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300385,Lumpy skin disease,,28.6365,80.9479,"Bardagoriya-2 and 3, Kailali",Nepal,Asia,2021-07-25,2021-08-06,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301201,Lumpy skin disease,,13.997507,101.008722,Ongkharak,Thailand,Asia,2021-07-25,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300325,Lumpy skin disease,,5.18003,100.47121,"Lot 1937, Jalan Sungai Daun, Nibong Tebal",Malaysia,Asia,2021-07-25,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300329,Lumpy skin disease,,5.13856,100.45938,"2235 Jalan Tali Air, Tanjung Berembang",Malaysia,Asia,2021-07-25,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300303,Lumpy skin disease,,2.869722,101.928333,LOT 1556,Malaysia,Asia,2021-07-24,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301220,Lumpy skin disease,,19.436755,99.427609,Wiang Pa Pao,Thailand,Asia,2021-07-24,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341517,Lumpy skin disease,,3.849,100.937,"NO 9, DIVISION 1, LADANG SG BERNAM",Malaysia,Asia,2021-07-23,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341516,Lumpy skin disease,,3.629,101.053,"PARIT 14, SG PANJANG",Malaysia,Asia,2021-07-23,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300322,Lumpy skin disease,,2.852756,102.435427,"NO 140 BLOK 6,(F) RAJA ALIAS 4,72120 BSJ",Malaysia,Asia,2021-07-23,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301264,Lumpy skin disease,,17.192412,100.024379,Phichai,Thailand,Asia,2021-07-23,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341565,Lumpy skin disease,,3.340483,101.259724,BATU 46 SEPAKAT BATANG BERJUNTAI 45600 KUALA SELANGOR,Malaysia,Asia,2021-07-22,2021-12-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341664,Lumpy skin disease,,4.096935,101.258078,"KG RAHMAT, CHANGKAT SULAIMAN",Malaysia,Asia,2021-07-21,2021-12-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301223,Lumpy skin disease,,19.803904,100.230727,Khun Tan,Thailand,Asia,2021-07-21,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300328,Lumpy skin disease,,5.22954,103.079158,"Kg. Tebakang, Alor Limbat",Malaysia,Asia,2021-07-21,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301181,Lumpy skin disease,,13.781957,101.276466,Ratchasan,Thailand,Asia,2021-07-20,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341529,Lumpy skin disease,,4.143408,100.938731,"Jalan Anjung Abdullah, Biak Darat 36800 Kampung Gajah",Malaysia,Asia,2021-07-19,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301158,Lumpy skin disease,,7.623953,100.040773,Muang Phatthalung,Thailand,Asia,2021-07-17,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301222,Lumpy skin disease,,19.756335,99.757151,Chom Mok Kaeo,Thailand,Asia,2021-07-16,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301099,Lumpy skin disease,,8.610525,98.754195,Plai Phraya,Thailand,Asia,2021-07-16,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301184,Lumpy skin disease,,13.221082,101.420361,Bo Thong,Thailand,Asia,2021-07-16,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341528,Lumpy skin disease,,4.354019,100.844918,"Kompleks Institut Pertanian Titi Gantung (IPTG), Lebuh Raya Ipoh-Lumut (Hala Lumut), Titi Gantung",Malaysia,Asia,2021-07-15,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341530,Lumpy skin disease,,4.349982,100.839065,Pertubuhan Peladang Kawasan Bota,Malaysia,Asia,2021-07-15,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341549,Lumpy skin disease,,4.902,101.060091,Ladang Jln Lintang Sg. Siput,Malaysia,Asia,2021-07-15,2021-09-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301113,Lumpy skin disease,,14.270595,100.552366,Bang Pa-In,Thailand,Asia,2021-07-15,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341519,Lumpy skin disease,,6.071,102.108,KG BAYU  LALANG,Malaysia,Asia,2021-07-14,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301105,Lumpy skin disease,,16.407377,104.57868,Nikhom Kham Soi,Thailand,Asia,2021-07-14,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301175,Lumpy skin disease,,13.239551,102.143112,Soydow,Thailand,Asia,2021-07-14,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300321,Lumpy skin disease,,6.671158,100.280691,"No 173 Blok 7, Felda Mata Ayer, Padang Besar",Malaysia,Asia,2021-07-14,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300326,Lumpy skin disease,,6.6258,100.2577,"Kg. Titi Tinggi Hilir, Padang Besar",Malaysia,Asia,2021-07-14,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301097,Lumpy skin disease,,8.197744,98.893533,Muang Krabi,Thailand,Asia,2021-07-13,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301166,Lumpy skin disease,,6.779623,100.667608,Na Thawi,Thailand,Asia,2021-07-13,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301305,Lumpy skin disease,,18.754852,100.000217,Ngao,Thailand,Asia,2021-07-13,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-299311,Lumpy skin disease,,13.451667,101.176667,Phanat Nikhom,Thailand,Asia,2021-07-12,2021-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341513,Lumpy skin disease,,3.058,101.422,"PADANG MEMANAH KG BATU 3, LRG HJ KHAIRUDDIN, KG RANTAU PANJANG, KLANG",Malaysia,Asia,2021-07-12,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301159,Lumpy skin disease,,16.578206,100.623557,Noen Maprang,Thailand,Asia,2021-07-12,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301202,Lumpy skin disease,,15.207848,100.531123,Takhli,Thailand,Asia,2021-07-12,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301218,Lumpy skin disease,,20.118917,100.481532,Wieng Kaen,Thailand,Asia,2021-07-11,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-330441,Lumpy skin disease,,15.309444,100.083889,Manorom,Thailand,Asia,2021-07-10,2022-09-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300316,Lumpy skin disease,,5.15043,100.50291,1436 Kg Teluk Sg. Kechil  14300 Nibong tebal,Malaysia,Asia,2021-07-10,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300315,Lumpy skin disease,,5.15646,100.45932,"915 Tanjung Berembang, Nibong Tebal, Pulau Pinang",Malaysia,Asia,2021-07-10,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300369,Lumpy skin disease,,3.359089,101.418896,LOT 1362 JALAN LADANG KG JAYA SETIA 45600 BATANG BERJUNTAI,Malaysia,Asia,2021-07-10,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-299312,Lumpy skin disease,,15.309444,100.083889,Manorom,Thailand,Asia,2021-07-10,2021-07-29,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300335,Lumpy skin disease,,3.693658,100.959815,LOT 9230 BATU 5 JALAN PANCHANG BEDENA ,Malaysia,Asia,2021-07-09,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341548,Lumpy skin disease,,4.697,101.16357,"Kampung Air Kolam, Changkat Kinding, 31250 Tg Rambutan",Malaysia,Asia,2021-07-09,2021-09-17,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301203,Lumpy skin disease,,19.256762,100.867206,Chiang Klang,Thailand,Asia,2021-07-09,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300324,Lumpy skin disease,,5.898938,101.995003,"No 291, Blok 14, Felda Kemahang 3",Malaysia,Asia,2021-07-09,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300336,Lumpy skin disease,,3.765452,100.984746,"BATU 37, DARAT JALAN HAJI ISMAIL 45200 SABAK BERNAM",Malaysia,Asia,2021-07-09,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300375,Lumpy skin disease,,3.759133,100.924614,NO 45A JALAN MASJID KG BANTING 45100 SABAK BERNAM,Malaysia,Asia,2021-07-09,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341514,Lumpy skin disease,,3.082,101.375,"RIZAB JPS. BATU 7 1/2, KG PEREPAT, KAPAR",Malaysia,Asia,2021-07-08,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341515,Lumpy skin disease,,3.063,101.422,"LOT 2503, JLN BAKTI, BATU 3, JLN KAPAR",Malaysia,Asia,2021-07-08,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301168,Lumpy skin disease,,13.538701,100.230986,Muang Samut Sakhon,Thailand,Asia,2021-07-08,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301300,Lumpy skin disease,,18.200728,100.787251,Na Noi,Thailand,Asia,2021-07-08,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341532,Lumpy skin disease,,3.809086,101.001005,"Kampung Sri Perkasa, 36400 Hutan Melintang",Malaysia,Asia,2021-07-07,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341531,Lumpy skin disease,,3.779848,100.96827,"Kampung Sungai Keli, 36400 Hutan Melintang",Malaysia,Asia,2021-07-07,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300314,Lumpy skin disease,,5.81746,102.0678,Kg Batu 5 1/2 Jalan Bendang Nyior,Malaysia,Asia,2021-07-07,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300317,Lumpy skin disease,,6.6413,100.2471,"Kampung Baru, Bt. 18, Jalan Kaki Bukit, Padang Besar",Malaysia,Asia,2021-07-07,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300319,Lumpy skin disease,,6.6431,100.2601,"Kampung Titi Tinggi Ulu, Jalan Padang Besar, Kaki Bukit",Malaysia,Asia,2021-07-07,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300318,Lumpy skin disease,,6.6425,100.2604,"kampung Titi Tinggi Ulu, Jalan Padang Besar",Malaysia,Asia,2021-07-07,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300320,Lumpy skin disease,,6.6308,100.2796,"Kuari Rimba Mas, Jalan Padang Besar",Malaysia,Asia,2021-07-07,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-330436,Lumpy skin disease,,16.18343,102.81719,K. Ban Haet,Thailand,Asia,2021-07-06,2022-09-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-298471,Lumpy skin disease,,16.183,102.81719,K. Ban Haet,Thailand,Asia,2021-07-06,2021-07-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301132,Lumpy skin disease,,14.343524,100.457075,Bang Ban,Thailand,Asia,2021-07-06,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300306,Lumpy skin disease,,5.792676,102.108263,Kg. Bechah Tok Kamal,Malaysia,Asia,2021-07-06,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301270,Lumpy skin disease,,15.142839,100.527152,Ban Mi,Thailand,Asia,2021-07-06,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316344,Lumpy skin disease,,19.488,100.458,Chiang Kham,Thailand,Asia,2021-07-05,2022-03-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316345,Lumpy skin disease,,19.101,99.955,Muang Phayao,Thailand,Asia,2021-07-05,2022-03-24,Domestic - Sheep,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301141,Lumpy skin disease,,19.487526,100.458462,Chiang Kham,Thailand,Asia,2021-07-05,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301148,Lumpy skin disease,,19.101096,99.954619,Muang Phayao,Thailand,Asia,2021-07-05,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301165,Lumpy skin disease,,7.61833,100.328333,Krasae Sinthu,Thailand,Asia,2021-07-05,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300304,Lumpy skin disease,,5.883554,102.13042,"Kg. Bukit Mas, Tanah Merah",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300308,Lumpy skin disease,,6.65021,100.2708,"Bt 19 Kg Seri Kesinai, Titi Tingg",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300307,Lumpy skin disease,,6.64671,100.26094,"No 189 Kg Titi Tinggi, Jalan Padang Besar, Titi Tinggi, Kaki Bukit",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300311,Lumpy skin disease,,6.4185,100.29951,"Kg Panggas Besar, Chuping",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300309,Lumpy skin disease,,6.55364,100.25093,"Batu 8 1/2 Jalan Kaki Bukit, Beseri",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300312,Lumpy skin disease,,6.41851,100.29951,Kampung Katong Kurung Anai,Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300310,Lumpy skin disease,,6.55702,100.25887,"Jln Ku Mat Taib, Kg Semadong, 02400 Beseri, Kaki Bukit",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300343,Lumpy skin disease,,3.2269,102.2459,"97, Felda Chemomoi, 28310 Triang, Pahang",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300368,Lumpy skin disease,,2.82001,102.407182,"NO. 180, TAMAN BAHAU, 72100, BAHAU,",Malaysia,Asia,2021-07-05,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300305,Lumpy skin disease,,5.871006,102.082365,"Kg Baru, Bukit Kecik",Malaysia,Asia,2021-07-04,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-341520,Lumpy skin disease,,6.474,100.428,"Kg Padung, Mukim Temin",Malaysia,Asia,2021-07-03,2021-09-07,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-300346,Lumpy skin disease,,5.870392,102.126655,"PT9662, Taman Megah, Kg Bukit Gading",Malaysia,Asia,2021-07-03,2021-08-15,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-298495,Lumpy skin disease,,13.425,99.957,Amphawa,Thailand,Asia,2021-07-02,2021-07-14,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-301294,Lumpy skin disease,,18.105195,99.023892,Thung Hua Chang,Thailand,Asia,2021-07-01,2021-08-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316350,Lumpy skin disease,,19.254,99.95,Phu Kam Yao,Thailand,Asia,2021-07-01,2022-03-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-316351,Lumpy skin disease,,19.6,100.417,phu sang,Thailand,Asia,2021-07-01,2022-03-24,Domestic - Cattle,WOAH (former OIE),,,Confirmed
UNFAO-LEG-320843,Lumpy skin disease,,18.513306,99.109015,Muang Lamphun,Thailand,Asia,2021-07-01,2022-05-02,Domestic - Cattle,WOAH (former OIE),,,Confirmed
