cluster_id,country,date_d,lat_d,lon_d,future_date,future_lat,future_lon,delta_lat,delta_lon,delta_lat_km,delta_lon_km,movement_km,days_gap
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-06,36.683,126.416,-0.267291,0.115027,-29.67,10.2,31.37,12
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-06,36.9717,126.6139,0.021397,0.312893,2.38,27.76,27.86,12
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-06,36.7033,126.4368,-0.246961,0.135807,-27.41,12.05,29.94,12
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.8601,126.7938,-0.090175,0.492793,-10.01,43.71,44.85,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.9192,126.5647,-0.0311,0.263727,-3.45,23.39,23.65,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.7248,126.4282,-0.225541,0.127196,-25.04,11.28,27.46,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.97,126.45,0.019709,0.149016,2.19,13.22,13.4,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.7484,126.4262,-0.20185,0.125229,-22.41,11.11,25.01,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.7027,126.4372,-0.247636,0.136182,-27.49,12.08,30.02,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.665,126.3848,-0.285316,0.083766,-31.67,7.43,32.53,19
338,Republic of Korea,2023-10-25,36.9503,126.301,2023-11-13,36.9157,126.5681,-0.034622,0.267096,-3.84,23.69,24.0,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.684,126.4109,0.010003,-0.010726,1.11,-0.95,1.46,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.6802,126.4186,0.006175,-0.003011,0.69,-0.27,0.74,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.856,126.7675,0.18194,0.34585,20.2,30.79,36.82,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.6652,126.4137,-0.00886,-0.007923,-0.98,-0.71,1.21,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.866,126.788,0.191962,0.366344,21.31,32.61,38.96,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.8716,126.772,0.197573,0.350391,21.93,31.19,38.13,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.8615,126.7666,0.187493,0.344913,20.81,30.71,37.09,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.8709,126.7754,0.196915,0.353755,21.86,31.49,38.34,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.6737,126.3993,-0.000366,-0.022395,-0.04,-1.99,1.99,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.6846,126.4103,0.010607,-0.011359,1.18,-1.01,1.55,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.5714,126.4918,-0.102638,0.070105,-11.39,6.24,12.99,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.8384,126.7647,0.164343,0.343066,18.24,30.54,35.58,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-26,36.664,126.4128,-0.010032,-0.008817,-1.11,-0.78,1.36,1
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-10-27,36.7382,126.4164,0.064148,-0.005256,7.12,-0.47,7.14,2
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.8869,126.4198,0.212874,-0.001864,23.63,-0.17,23.63,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.8282,126.7871,0.154173,0.365405,17.11,32.53,36.76,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.7296,126.4001,0.055632,-0.021542,6.18,-1.92,6.47,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.651,126.4863,-0.023002,0.064686,-2.55,5.76,6.3,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.683,126.416,0.008982,-0.005639,1.0,-0.5,1.12,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.7388,126.8722,0.064801,0.450513,7.19,40.11,40.75,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.9717,126.6139,0.29767,0.192227,33.04,17.11,37.21,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-06,36.7033,126.4368,0.029312,0.015141,3.25,1.35,3.52,12
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.8601,126.7938,0.186098,0.372127,20.66,33.13,39.04,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.9192,126.5647,0.245173,0.143061,27.21,12.74,30.05,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.7248,126.4282,0.050732,0.00653,5.63,0.58,5.66,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.97,126.45,0.295982,0.02835,32.85,2.52,32.95,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.7484,126.4262,0.074423,0.004563,8.26,0.41,8.27,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.7027,126.4372,0.028637,0.015516,3.18,1.38,3.47,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.665,126.3848,-0.009043,-0.0369,-1.0,-3.29,3.44,19
338,Republic of Korea,2023-10-25,36.674,126.4216,2023-11-13,36.9157,126.5681,0.241651,0.14643,26.82,13.04,29.82,19
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,36.856,126.7675,-0.155023,-0.112241,-17.21,-9.95,19.88,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.2184,126.7239,0.207444,-0.155855,23.03,-13.81,26.85,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,36.866,126.788,-0.145001,-0.091747,-16.1,-8.13,18.03,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,36.8716,126.772,-0.13939,-0.1077,-15.47,-9.55,18.18,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,36.8615,126.7666,-0.14947,-0.113178,-16.59,-10.03,19.39,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,36.8709,126.7754,-0.140048,-0.104336,-15.55,-9.25,18.09,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.0664,126.7813,0.055388,-0.098439,6.15,-8.73,10.67,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.1293,127.0544,0.118363,0.174622,13.14,15.48,20.3,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.12,126.77,0.109019,-0.109741,12.1,-9.73,15.53,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,36.8384,126.7647,-0.17262,-0.115025,-19.16,-10.2,21.7,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.1153,126.7885,0.10436,-0.091236,11.58,-8.09,14.13,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.1033,127.0117,0.092316,0.131959,10.25,11.7,15.55,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-26,37.1162,126.7731,0.105174,-0.106636,11.67,-9.45,15.02,1
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-27,37.0547,126.7679,0.043719,-0.111836,4.85,-9.91,11.04,2
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-10-28,36.8128,126.9685,-0.198162,0.088742,-22.0,7.87,23.36,3
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-06,36.8869,126.4198,-0.124089,-0.459955,-13.77,-40.77,43.03,12
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-06,36.8282,126.7871,-0.18279,-0.092686,-20.29,-8.22,21.89,12
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-06,36.7388,126.8722,-0.272162,-0.007578,-30.21,-0.67,30.22,12
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-06,37.1307,126.9949,0.11973,0.115142,13.29,10.21,16.76,12
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-06,36.9717,126.6139,-0.039293,-0.265864,-4.36,-23.57,23.97,12
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-13,36.8601,126.7938,-0.150865,-0.085964,-16.75,-7.62,18.4,19
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-13,36.9192,126.5647,-0.09179,-0.31503,-10.19,-27.92,29.72,19
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-13,36.97,126.45,-0.040981,-0.429741,-4.55,-38.09,38.36,19
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-13,36.7484,126.4262,-0.26254,-0.453528,-29.14,-40.2,49.65,19
338,Republic of Korea,2023-10-25,37.011,126.8797,2023-11-13,36.9157,126.5681,-0.095312,-0.311661,-10.58,-27.62,29.58,19
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-10-27,36.7382,126.4164,0.054145,0.00547,6.01,0.49,6.03,1
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.8869,126.4198,0.202871,0.008862,22.52,0.79,22.53,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.8282,126.7871,0.14417,0.376131,16.0,33.48,37.11,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.7296,126.4001,0.045629,-0.010816,5.06,-0.96,5.16,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.651,126.4863,-0.033005,0.075412,-3.66,6.71,7.65,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.683,126.416,-0.001021,0.005087,-0.11,0.45,0.47,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.7388,126.8722,0.054798,0.461239,6.08,41.06,41.51,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.9717,126.6139,0.287667,0.202953,31.93,18.07,36.69,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-06,36.7033,126.4368,0.019309,0.025867,2.14,2.3,3.15,11
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.8601,126.7938,0.176095,0.382853,19.55,34.08,39.29,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.9192,126.5647,0.23517,0.153787,26.1,13.69,29.48,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.7248,126.4282,0.040729,0.017256,4.52,1.54,4.77,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.97,126.45,0.285979,0.039076,31.74,3.48,31.93,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.7484,126.4262,0.06442,0.015289,7.15,1.36,7.28,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.7027,126.4372,0.018634,0.026242,2.07,2.34,3.12,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.665,126.3848,-0.019046,-0.026174,-2.11,-2.33,3.15,18
338,Republic of Korea,2023-10-26,36.684,126.4109,2023-11-13,36.9157,126.5681,0.231648,0.157156,25.71,13.99,29.27,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-10-27,36.7382,126.4164,0.057973,-0.002245,6.44,-0.2,6.44,1
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.8869,126.4198,0.206699,0.001147,22.94,0.1,22.94,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.8282,126.7871,0.147998,0.368416,16.43,32.8,36.68,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.7296,126.4001,0.049457,-0.018531,5.49,-1.65,5.73,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.651,126.4863,-0.029177,0.067697,-3.24,6.03,6.84,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.683,126.416,0.002807,-0.002628,0.31,-0.23,0.39,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.7388,126.8722,0.058626,0.453524,6.51,40.37,40.89,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.9717,126.6139,0.291495,0.195238,32.36,17.38,36.73,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-06,36.7033,126.4368,0.023137,0.018152,2.57,1.62,3.03,11
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.8601,126.7938,0.179923,0.375138,19.97,33.39,38.91,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.9192,126.5647,0.238998,0.146072,26.53,13.0,29.54,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.7248,126.4282,0.044557,0.009541,4.95,0.85,5.02,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.97,126.45,0.289807,0.031361,32.17,2.79,32.29,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.7484,126.4262,0.068248,0.007574,7.58,0.67,7.61,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.7027,126.4372,0.022462,0.018527,2.49,1.65,2.99,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.665,126.3848,-0.015218,-0.033889,-1.69,-3.02,3.46,18
338,Republic of Korea,2023-10-26,36.6802,126.4186,2023-11-13,36.9157,126.5681,0.235476,0.149441,26.14,13.3,29.33,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-10-27,36.7382,126.4164,-0.117792,-0.351106,-13.07,-31.18,33.81,1
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-10-27,37.0547,126.7679,0.198742,0.000405,22.06,0.04,22.06,1
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-10-28,36.8128,126.9685,-0.043139,0.200983,-4.79,17.85,18.48,2
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.8869,126.4198,0.030934,-0.347714,3.43,-30.88,31.07,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.8282,126.7871,-0.027767,0.019555,-3.08,1.74,3.54,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.7296,126.4001,-0.126308,-0.367392,-14.02,-32.63,35.51,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.651,126.4863,-0.204942,-0.281164,-22.75,-24.97,33.78,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.683,126.416,-0.172958,-0.351489,-19.2,-31.22,36.65,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.7388,126.8722,-0.117139,0.104663,-13.0,9.3,15.98,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,37.1307,126.9949,0.274753,0.227383,30.5,20.2,36.58,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.9717,126.6139,0.11573,-0.153623,12.85,-13.64,18.74,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-06,36.7033,126.4368,-0.152628,-0.330709,-16.94,-29.37,33.91,11
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.8601,126.7938,0.004158,0.026277,0.46,2.33,2.38,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.9192,126.5647,0.063233,-0.202789,7.02,-18.01,19.33,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.7248,126.4282,-0.131208,-0.33932,-14.56,-30.14,33.47,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.97,126.45,0.114042,-0.3175,12.66,-28.2,30.91,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.7484,126.4262,-0.107517,-0.341287,-11.93,-30.31,32.58,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.7027,126.4372,-0.153303,-0.330334,-17.02,-29.34,33.92,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.665,126.3848,-0.190983,-0.38275,-21.2,-33.99,40.06,18
338,Republic of Korea,2023-10-26,36.856,126.7675,2023-11-13,36.9157,126.5681,0.059711,-0.19942,6.63,-17.71,18.91,18
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-10-27,37.0547,126.7679,-0.163725,0.044019,-18.17,3.89,18.59,1
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-06,36.8869,126.4198,-0.331533,-0.3041,-36.8,-26.88,45.57,11
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-06,36.8282,126.7871,-0.390234,0.063169,-43.32,5.58,43.67,11
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-06,37.1307,126.9949,-0.087714,0.270997,-9.74,23.95,25.86,11
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-06,36.9717,126.6139,-0.246737,-0.110009,-27.39,-9.72,29.06,11
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-13,36.8601,126.7938,-0.358309,0.069891,-39.77,6.18,40.25,18
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-13,36.9192,126.5647,-0.299234,-0.159175,-33.21,-14.07,36.07,18
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-13,36.97,126.45,-0.248425,-0.273886,-27.58,-24.21,36.69,18
338,Republic of Korea,2023-10-26,37.2184,126.7239,2023-11-13,36.9157,126.5681,-0.302756,-0.155806,-33.61,-13.77,36.32,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-10-27,36.7382,126.4164,0.073008,0.002667,8.1,0.24,8.11,1
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.8869,126.4198,0.221734,0.006059,24.61,0.54,24.62,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.8282,126.7871,0.163033,0.373328,18.1,33.24,37.85,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.7296,126.4001,0.064492,-0.013619,7.16,-1.21,7.26,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.651,126.4863,-0.014142,0.072609,-1.57,6.46,6.65,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.683,126.416,0.017842,0.002284,1.98,0.2,1.99,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.7388,126.8722,0.073661,0.458436,8.18,40.82,41.63,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.9717,126.6139,0.30653,0.20015,34.02,17.82,38.41,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-06,36.7033,126.4368,0.038172,0.023064,4.24,2.05,4.71,11
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.8601,126.7938,0.194958,0.38005,21.64,33.84,40.17,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.9192,126.5647,0.254033,0.150984,28.2,13.44,31.24,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.7248,126.4282,0.059592,0.014453,6.61,1.29,6.74,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.97,126.45,0.304842,0.036273,33.84,3.23,33.99,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.7484,126.4262,0.083283,0.012486,9.24,1.11,9.31,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.7027,126.4372,0.037497,0.023439,4.16,2.09,4.66,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.665,126.3848,-0.000183,-0.028977,-0.02,-2.58,2.58,18
338,Republic of Korea,2023-10-26,36.6652,126.4137,2023-11-13,36.9157,126.5681,0.250511,0.154353,27.81,13.74,31.02,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-10-27,36.7382,126.4164,-0.127814,-0.3716,-14.19,-33.0,35.92,1
338,Republic of Korea,2023-10-26,36.866,126.788,2023-10-27,37.0547,126.7679,0.18872,-0.020089,20.95,-1.78,21.02,1
338,Republic of Korea,2023-10-26,36.866,126.788,2023-10-28,36.8128,126.9685,-0.053161,0.180489,-5.9,16.03,17.08,2
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.8869,126.4198,0.020912,-0.368208,2.32,-32.7,32.78,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.8282,126.7871,-0.037789,-0.000939,-4.19,-0.08,4.2,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.7296,126.4001,-0.13633,-0.387886,-15.13,-34.45,37.62,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.651,126.4863,-0.214964,-0.301658,-23.86,-26.79,35.87,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.683,126.416,-0.18298,-0.371983,-20.31,-33.03,38.78,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.7388,126.8722,-0.127161,0.084169,-14.11,7.47,15.97,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,37.1307,126.9949,0.264731,0.206889,29.39,18.37,34.66,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.9717,126.6139,0.105708,-0.174117,11.73,-15.46,19.41,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-06,36.7033,126.4368,-0.16265,-0.351203,-18.05,-31.19,36.04,11
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.8601,126.7938,-0.005864,0.005783,-0.65,0.51,0.83,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.9192,126.5647,0.053211,-0.223283,5.91,-19.83,20.69,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.7248,126.4282,-0.14123,-0.359814,-15.68,-31.95,35.59,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.97,126.45,0.10402,-0.337994,11.55,-30.02,32.16,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.7484,126.4262,-0.117539,-0.361781,-13.05,-32.13,34.68,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.7027,126.4372,-0.163325,-0.350828,-18.13,-31.16,36.05,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.665,126.3848,-0.201005,-0.403244,-22.31,-35.81,42.19,18
338,Republic of Korea,2023-10-26,36.866,126.788,2023-11-13,36.9157,126.5681,0.049689,-0.219914,5.52,-19.53,20.29,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-10-27,36.7382,126.4164,-0.133425,-0.355647,-14.81,-31.58,34.88,1
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-10-27,37.0547,126.7679,0.183109,-0.004136,20.33,-0.37,20.33,1
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-10-28,36.8128,126.9685,-0.058772,0.196442,-6.52,17.44,18.62,2
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.8869,126.4198,0.015301,-0.352255,1.7,-31.28,31.33,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.8282,126.7871,-0.0434,0.015014,-4.82,1.33,5.0,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.7296,126.4001,-0.141941,-0.371933,-15.76,-33.03,36.59,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.651,126.4863,-0.220575,-0.285705,-24.48,-25.37,35.26,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.683,126.416,-0.188591,-0.35603,-20.93,-31.61,37.92,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.7388,126.8722,-0.132772,0.100122,-14.74,8.89,17.21,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,37.1307,126.9949,0.25912,0.222842,28.76,19.79,34.91,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.9717,126.6139,0.100097,-0.158164,11.11,-14.04,17.91,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-06,36.7033,126.4368,-0.168261,-0.33525,-18.68,-29.77,35.14,11
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.8601,126.7938,-0.011475,0.021736,-1.27,1.93,2.31,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.9192,126.5647,0.0476,-0.20733,5.28,-18.41,19.15,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.7248,126.4282,-0.146841,-0.343861,-16.3,-30.53,34.61,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.97,126.45,0.098409,-0.322041,10.92,-28.6,30.61,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.7484,126.4262,-0.12315,-0.345828,-13.67,-30.71,33.61,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.7027,126.4372,-0.168936,-0.334875,-18.75,-29.74,35.16,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.665,126.3848,-0.206616,-0.387291,-22.93,-34.39,41.34,18
338,Republic of Korea,2023-10-26,36.8716,126.772,2023-11-13,36.9157,126.5681,0.044078,-0.203961,4.89,-18.11,18.76,18
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-10-27,36.7382,126.4164,-0.123345,-0.350169,-13.69,-31.1,33.98,1
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-10-27,37.0547,126.7679,0.193189,0.001342,21.44,0.12,21.44,1
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-10-28,36.8128,126.9685,-0.048692,0.20192,-5.4,17.93,18.73,2
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.8869,126.4198,0.025381,-0.346777,2.82,-30.8,30.93,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.8282,126.7871,-0.03332,0.020492,-3.7,1.82,4.12,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.7296,126.4001,-0.131861,-0.366455,-14.64,-32.54,35.68,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.651,126.4863,-0.210495,-0.280227,-23.36,-24.89,34.14,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.683,126.416,-0.178511,-0.350552,-19.81,-31.13,36.9,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.7388,126.8722,-0.122692,0.1056,-13.62,9.38,16.54,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,37.1307,126.9949,0.2692,0.22832,29.88,20.28,36.11,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.9717,126.6139,0.110177,-0.152686,12.23,-13.56,18.26,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-06,36.7033,126.4368,-0.158181,-0.329772,-17.56,-29.29,34.15,11
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-13,36.8601,126.7938,-0.001395,0.027214,-0.15,2.42,2.42,18
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-13,36.9192,126.5647,0.05768,-0.201852,6.4,-17.93,19.04,18
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-13,36.7248,126.4282,-0.136761,-0.338383,-15.18,-30.05,33.67,18
338,Republic of Korea,2023-10-26,36.8615,126.7666,2023-11-13,36.97,126.45,0.108489,-0.316563,12.04,-28.11,30.58,18
