case_id,country,disease_type,report_date,latitude,longitude,species
1119,Malaysia,LSD,2021-09-07,3.058,101.422,Domestic - Cattle
1120,Thailand,LSD,2021-08-24,16.578206,100.623557,Domestic - Cattle
1121,Thailand,LSD,2021-08-24,15.207848,100.531123,Domestic - Cattle
1122,Thailand,LSD,2021-08-24,20.118917,100.481532,Domestic - Cattle
1123,Thailand,LSD,2022-09-02,15.309444,100.083889,Domestic - Cattle
1124,Malaysia,LSD,2021-08-15,5.15043,100.50291,Domestic - Cattle
1125,Malaysia,LSD,2021-08-15,5.15646,100.45932,Domestic - Cattle
1126,Malaysia,LSD,2021-08-15,3.359089,101.418896,Domestic - Cattle
1127,Thailand,LSD,2021-07-29,15.309444,100.083889,Domestic - Cattle
1128,Malaysia,LSD,2021-08-15,3.693658,100.959815,Domestic - Cattle
1129,Malaysia,LSD,2021-09-17,4.697,101.16357,Domestic - Cattle
1130,Thailand,LSD,2021-08-24,19.256762,100.867206,Domestic - Cattle
1131,Malaysia,LSD,2021-08-15,5.898938,101.995003,Domestic - Cattle
1132,Malaysia,LSD,2021-08-15,3.765452,100.984746,Domestic - Cattle
1133,Malaysia,LSD,2021-08-15,3.759133,100.924614,Domestic - Cattle
1134,Malaysia,LSD,2021-09-07,3.082,101.375,Domestic - Cattle
1135,Malaysia,LSD,2021-09-07,3.063,101.422,Domestic - Cattle
1136,Thailand,LSD,2021-08-24,13.538701,100.230986,Domestic - Cattle
1137,Thailand,LSD,2021-08-24,18.200728,100.787251,Domestic - Cattle
1138,Malaysia,LSD,2021-09-07,3.809086,101.001005,Domestic - Cattle
1139,Malaysia,LSD,2021-09-07,3.779848,100.96827,Domestic - Cattle
1140,Malaysia,LSD,2021-08-15,5.81746,102.0678,Domestic - Cattle
1141,Malaysia,LSD,2021-08-15,6.6413,100.2471,Domestic - Cattle
1142,Malaysia,LSD,2021-08-15,6.6431,100.2601,Domestic - Cattle
1143,Malaysia,LSD,2021-08-15,6.6425,100.2604,Domestic - Cattle
1144,Malaysia,LSD,2021-08-15,6.6308,100.2796,Domestic - Cattle
1145,Thailand,LSD,2022-09-02,16.18343,102.81719,Domestic - Cattle
1146,Thailand,LSD,2021-07-14,16.183,102.81719,Domestic - Cattle
1147,Thailand,LSD,2021-08-24,14.343524,100.457075,Domestic - Cattle
1148,Malaysia,LSD,2021-08-15,5.792676,102.108263,Domestic - Cattle
1149,Thailand,LSD,2021-08-24,15.142839,100.527152,Domestic - Cattle
1150,Thailand,LSD,2022-03-24,19.488,100.458,Domestic - Cattle
1151,Thailand,LSD,2021-08-24,19.487526,100.458462,Domestic - Cattle
1152,Thailand,LSD,2021-08-24,19.101096,99.954619,Domestic - Cattle
1153,Thailand,LSD,2021-08-24,7.61833,100.328333,Domestic - Cattle
1154,Malaysia,LSD,2021-08-15,5.883554,102.13042,Domestic - Cattle
1155,Malaysia,LSD,2021-08-15,6.65021,100.2708,Domestic - Cattle
1156,Malaysia,LSD,2021-08-15,6.64671,100.26094,Domestic - Cattle
1157,Malaysia,LSD,2021-08-15,6.4185,100.29951,Domestic - Cattle
1158,Malaysia,LSD,2021-08-15,6.55364,100.25093,Domestic - Cattle
1159,Malaysia,LSD,2021-08-15,6.41851,100.29951,Domestic - Cattle
1160,Malaysia,LSD,2021-08-15,6.55702,100.25887,Domestic - Cattle
1161,Malaysia,LSD,2021-08-15,3.2269,102.2459,Domestic - Cattle
1162,Malaysia,LSD,2021-08-15,2.82001,102.407182,Domestic - Cattle
1163,Malaysia,LSD,2021-08-15,5.871006,102.082365,Domestic - Cattle
1164,Malaysia,LSD,2021-09-07,6.474,100.428,Domestic - Cattle
1165,Malaysia,LSD,2021-08-15,5.870392,102.126655,Domestic - Cattle
1166,Thailand,LSD,2021-07-14,13.425,99.957,Domestic - Cattle
1167,Thailand,LSD,2021-08-24,18.105195,99.023892,Domestic - Cattle
1168,Thailand,LSD,2022-03-24,19.254,99.95,Domestic - Cattle
1169,Thailand,LSD,2022-03-24,19.6,100.417,Domestic - Cattle
1170,Thailand,LSD,2022-05-02,18.513306,99.109015,Domestic - Cattle
1171,Thailand,LSD,2022-05-02,18.105195,99.023892,Domestic - Cattle
1172,Thailand,LSD,2022-05-02,18.31037,98.810994,Domestic - Cattle
1173,Thailand,LSD,2022-05-02,18.641744,99.152954,Domestic - Cattle
1174,Thailand,LSD,2022-05-02,18.37645,98.897258,Domestic - Buffaloe | Domestic - Cattle
1175,Thailand,LSD,2022-08-18,15.129047,103.299063,Domestic - Buffaloe | Domestic - Cattle
1176,Thailand,LSD,2021-07-14,17.50891,101.92359,Domestic - Cattle
1177,Thailand,LSD,2021-08-24,15.129047,103.299063,Domestic - Cattle
1178,Thailand,LSD,2021-08-24,14.019722,100.535,Domestic - Cattle
1179,Thailand,LSD,2021-08-24,14.021111,100.734444,Domestic - Cattle
1180,Thailand,LSD,2021-08-24,14.065278,100.5225,Domestic - Cattle
1181,Thailand,LSD,2021-08-24,19.254447,99.950105,Domestic - Cattle
1182,Thailand,LSD,2021-08-24,19.599933,100.417328,Domestic - Cattle
1183,Thailand,LSD,2021-08-24,15.491109,103.887625,Domestic - Cattle
1184,Thailand,LSD,2021-08-24,16.083785,103.728143,Domestic - Cattle
1185,Thailand,LSD,2021-08-24,14.800278,100.310833,Domestic - Cattle
1186,Thailand,LSD,2021-08-24,14.88833,100.404722,Domestic - Cattle
1187,Thailand,LSD,2021-08-24,15.007778,100.326944,Domestic - Cattle
1188,Thailand,LSD,2021-08-24,14.89222,100.317222,Domestic - Cattle
1189,Thailand,LSD,2021-08-24,18.00144,103.311701,Domestic - Cattle
1190,Thailand,LSD,2021-08-24,17.904098,102.423154,Domestic - Cattle
1191,Thailand,LSD,2021-08-24,17.941285,102.4938,Domestic - Cattle
1192,Thailand,LSD,2021-08-24,17.947168,103.13552,Domestic - Cattle
1193,Thailand,LSD,2021-08-24,18.192678,103.227381,Domestic - Cattle
1194,Thailand,LSD,2021-08-24,18.07369,102.20519,Domestic - Cattle
1195,Thailand,LSD,2021-08-24,17.663335,102.701945,Domestic - Cattle
1196,Thailand,LSD,2021-08-24,14.698846,100.330992,Domestic - Cattle
1197,Thailand,LSD,2021-08-24,14.58958,100.428042,Domestic - Cattle
1198,Thailand,LSD,2021-08-24,14.519085,100.434854,Domestic - Cattle
1199,Thailand,LSD,2021-08-24,14.710098,100.456782,Domestic - Cattle
1200,Thailand,LSD,2021-08-24,14.505648,100.249528,Domestic - Cattle
1201,Thailand,LSD,2021-08-24,17.441164,100.218603,Domestic - Cattle
1202,Thailand,LSD,2021-08-24,18.239976,99.387431,Domestic - Cattle
1203,Thailand,LSD,2021-08-24,14.425469,104.088084,Domestic - Cattle
1204,Thailand,LSD,2021-08-24,18.37645,98.897258,Domestic - Cattle
1205,Thailand,LSD,2021-08-24,14.596026,104.236787,Domestic - Cattle
1206,Malaysia,LSD,2021-08-15,3.7823,101.014524,Domestic - Cattle
1207,Malaysia,LSD,2021-09-17,4.507,100.947795,Domestic - Cattle
1208,Thailand,LSD,2021-07-29,7.08252,100.6271,Domestic - Cattle
1209,Malaysia,LSD,2021-09-07,5.24,102.933,Domestic - Cattle
1210,Thailand,LSD,2021-07-14,18.306346,100.151944,Domestic - Cattle
1211,Thailand,LSD,2021-08-24,18.597698,99.427948,Domestic - Cattle
1212,Malaysia,LSD,2021-08-15,4.677198,101.164214,Domestic - Cattle
1213,Malaysia,LSD,2021-08-15,6.066652,102.263567,Domestic - Cattle
1214,Malaysia,LSD,2021-12-02,4.229416,101.20293,Domestic - Cattle
1215,Thailand,LSD,2021-07-14,13.518,99.955,Domestic - Cattle
1216,Thailand,LSD,2021-08-24,17.912459,100.768512,Domestic - Cattle
1217,Lao People's Democratic Republic,LSD,2021-07-02,16.8711,105.30421,Domestic - Cattle | Domestic - Buffaloe
1218,Malaysia,LSD,2021-08-15,3.25077,102.17567,Domestic - Cattle
1219,Malaysia,LSD,2021-08-15,6.166905,102.316477,Domestic - Cattle
1220,Malaysia,LSD,2021-08-15,5.991653,102.316922,Domestic - Cattle
1221,Malaysia,LSD,2021-09-17,5.161,100.66247,Domestic - Cattle
1222,Thailand,LSD,2021-08-24,20.259423,100.361611,Domestic - Cattle
1223,Malaysia,LSD,2021-08-15,5.09835,100.506267,Domestic - Cattle
1224,Malaysia,LSD,2021-08-15,4.39401,101.14721,Domestic - Cattle
1225,Malaysia,LSD,2021-08-15,4.47682,101.01129,Domestic - Cattle
1226,Malaysia,LSD,2021-08-15,4.5153,101.069437,Domestic - Cattle
1227,Thailand,LSD,2021-08-24,16.105237,102.518629,Domestic - Cattle
1228,Malaysia,LSD,2021-08-15,5.40112,100.2885,Domestic - Cattle
1229,Malaysia,LSD,2021-08-15,3.54473,101.972877,Domestic - Cattle
1230,Thailand,LSD,2021-07-14,14.425,100.407088,Domestic - Cattle
1231,Thailand,LSD,2021-08-24,14.438909,100.40449,Domestic - Cattle
1232,Thailand,LSD,2021-08-24,16.875097,98.6497,Domestic - Cattle
1233,Thailand,LSD,2021-08-24,14.623999,100.915982,Domestic - Cattle
1234,Thailand,LSD,2021-08-24,17.532134,99.140032,Domestic - Cattle
1235,Cambodia,LSD,2021-07-07,14.25,103.67,Domestic - Cattle
1236,Thailand,LSD,2021-07-14,14.599,99.113889,Domestic - Cattle
1237,Thailand,LSD,2021-07-14,14.587,100.998,Domestic - Cattle
1238,Thailand,LSD,2021-08-24,19.527892,99.478482,Domestic - Cattle
1239,Thailand,LSD,2021-08-24,13.544,100.069,Domestic - Cattle
1240,Thailand,LSD,2021-07-14,19.527892,99.478482,Domestic - Cattle
1241,Thailand,LSD,2021-10-06,13.652835,101.099588,Domestic - Cattle
1242,Malaysia,LSD,2021-08-15,6.419234,100.295149,Domestic - Cattle
1243,Malaysia,LSD,2021-08-15,4.425396,100.968039,Domestic - Cattle
1244,Malaysia,LSD,2021-08-15,4.33014,101.066676,Domestic - Cattle
1245,Malaysia,LSD,2021-08-15,6.4226,100.30545,Domestic - Cattle
1246,Thailand,LSD,2021-07-14,14.003333,99.55,Domestic - Cattle
1247,Thailand,LSD,2021-07-14,18.762,100.788,Domestic - Cattle
1248,Thailand,LSD,2021-07-14,18.123,100.672,Domestic - Cattle
1249,Thailand,LSD,2021-08-24,13.389002,101.310169,Domestic - Cattle
1250,Thailand,LSD,2021-08-24,14.712784,100.81416,Domestic - Cattle
1251,Malaysia,LSD,2021-08-15,6.49763,100.26715,Domestic - Cattle
1252,Malaysia,LSD,2021-08-15,6.542037,100.203354,Domestic - Cattle
1253,Malaysia,LSD,2021-08-15,6.083863,102.241187,Domestic - Cattle
1254,Thailand,LSD,2021-08-24,17.975625,100.170241,Domestic - Cattle
1255,Malaysia,LSD,2021-08-15,6.141419,102.266948,Domestic - Cattle
1256,Cambodia,LSD,2021-07-08,13.641104,105.23717,Domestic - Cattle
1257,Thailand,LSD,2021-10-06,13.56699,101.1193,Domestic - Cattle
1258,Thailand,LSD,2021-10-06,13.749663,101.49877,Domestic - Cattle
1259,Malaysia,LSD,2021-08-15,6.55666,100.25661,Domestic - Cattle
1260,Malaysia,LSD,2021-08-15,6.56984,100.24482,Domestic - Cattle
1261,Malaysia,LSD,2021-09-17,4.446,101.096,Domestic - Cattle
1262,Malaysia,LSD,2021-09-17,4.344,101.069,Domestic - Cattle
1263,Malaysia,LSD,2021-09-07,5.545,100.701,Domestic - Cattle
1264,Thailand,LSD,2021-07-14,12.812,100.921472,Domestic - Cattle
1265,Thailand,LSD,2021-07-14,13.543,99.34,Domestic - Cattle
1266,Malaysia,LSD,2021-09-07,6.312,100.37,Domestic - Cattle
1267,Thailand,LSD,2021-08-24,12.920669,100.936564,Domestic - Cattle
1268,Thailand,LSD,2021-08-24,17.967605,101.015374,Domestic - Cattle
1269,Malaysia,LSD,2021-09-07,6.492,100.474,Domestic - Cattle
1270,Malaysia,LSD,2021-09-07,5.749,100.662,Domestic - Cattle
1271,Malaysia,LSD,2021-09-07,6.172,100.302,Domestic - Cattle
1272,Malaysia,LSD,2021-08-15,6.08877,102.226892,Domestic - Cattle
1273,Malaysia,LSD,2021-08-15,6.057984,102.240309,Domestic - Cattle
1274,Malaysia,LSD,2021-08-15,4.47132,101.04738,Domestic - Cattle
1275,Malaysia,LSD,2021-08-15,4.39974,101.04654,Domestic - Cattle
1276,Malaysia,LSD,2021-08-15,4.476367,101.126404,Domestic - Cattle
1277,Malaysia,LSD,2021-08-15,5.920607,102.226453,Domestic - Cattle
1278,Thailand,LSD,2022-05-09,12.78562,101.99423,Domestic - Cattle
1279,Thailand,LSD,2022-09-02,15.1661,100.24723,Domestic - Cattle
1280,Thailand,LSD,2022-05-09,12.62072,102.29504,Domestic - Cattle
1281,Thailand,LSD,2022-09-02,15.03061,100.16714,Domestic - Cattle
1282,Thailand,LSD,2021-07-14,17.431871,101.27247,Domestic - Cattle
1283,Malaysia,LSD,2021-07-12,4.592,101.064,Domestic - Cattle
1284,Thailand,LSD,2021-08-24,19.62433,99.7706,Domestic - Cattle
1285,Thailand,LSD,2022-05-09,12.98177,101.90854,Domestic - Buffaloe | Domestic - Cattle
1286,Thailand,LSD,2022-05-09,12.60187,102.10869,Domestic - Cattle
1287,Thailand,LSD,2022-09-02,15.19675,100.10008,Domestic - Cattle
1288,Thailand,LSD,2022-09-02,15.00545,99.78344,Domestic - Cattle
1289,Thailand,LSD,2021-07-14,13.691667,99.853333,Domestic - Cattle
1290,Malaysia,LSD,2021-07-12,4.84841,100.66743,Domestic - Cattle
1291,Malaysia,LSD,2021-07-12,4.874,100.652,Domestic - Cattle
1292,Thailand,LSD,2021-06-25,16.613333,101.919722,Domestic - Cattle
1293,Malaysia,LSD,2021-08-15,6.059027,102.3395,Domestic - Cattle
1294,Thailand,LSD,2022-05-09,12.94231,102.36229,Domestic - Cattle
1295,Thailand,LSD,2022-07-05,14.906034,101.229072,Domestic - Cattle
1296,Thailand,LSD,2021-07-14,18.744265,99.256567,Domestic - Cattle
1297,Thailand,LSD,2021-07-14,13.723,100.217,Domestic - Cattle
1298,Thailand,LSD,2021-07-14,14.906,101.229,Domestic - Cattle
1299,Thailand,LSD,2021-08-24,18.188405,99.978681,Domestic - Cattle
1300,Malaysia,LSD,2021-08-15,6.08974,102.263966,Domestic - Cattle
1301,Malaysia,LSD,2021-08-15,6.098836,102.378536,Domestic - Cattle
1302,Thailand,LSD,2022-03-23,18.887,100.303,Domestic - Cattle
1303,Malaysia,LSD,2021-12-02,6.212415,100.592955,Domestic - Cattle
1304,Thailand,LSD,2022-09-02,14.981111,100.014722,Domestic - Cattle
1305,Thailand,LSD,2021-07-29,14.981111,100.014722,Domestic - Cattle
1306,Thailand,LSD,2021-07-14,14.596389,99.774722,Domestic - Cattle
1307,Thailand,LSD,2021-07-14,13.454,99.887,Domestic - Cattle
1308,Thailand,LSD,2021-07-14,14.981,100.015,Domestic - Cattle
1309,Thailand,LSD,2021-07-14,13.62,99.592,Domestic - Cattle
1310,Thailand,LSD,2021-07-14,13.368,99.83,Domestic - Cattle
1311,Thailand,LSD,2021-08-24,13.777272,100.878653,Domestic - Cattle
1312,Malaysia,LSD,2021-07-12,6.481,100.344,Domestic - Cattle
1313,Malaysia,LSD,2021-07-12,4.44288,101.07881,Domestic - Cattle
1314,Thailand,LSD,2021-08-24,16.971381,99.928525,Domestic - Cattle
1315,Malaysia,LSD,2021-08-15,2.19612,103.072981,Domestic - Cattle
1316,Malaysia,LSD,2021-08-15,6.065748,102.329758,Domestic - Cattle
1317,Malaysia,LSD,2021-08-15,6.01311,102.318085,Domestic - Cattle
1318,Thailand,LSD,2022-09-02,14.98876,99.80187,Domestic - Cattle
1319,Malaysia,LSD,2021-07-11,4.562,101.071,Domestic - Cattle
1320,Malaysia,LSD,2021-07-12,5.274,100.522,Domestic - Cattle
1321,Thailand,LSD,2021-06-25,15.078007,104.4302,Domestic - Cattle
1322,Thailand,LSD,2022-03-24,19.364,100.036,Domestic - Cattle
1323,Malaysia,LSD,2021-08-15,6.034074,102.353867,Domestic - Cattle
1324,Malaysia,LSD,2021-07-12,4.50385,101.04003,Domestic - Cattle
1325,Malaysia,LSD,2021-08-15,4.44695,101.07528,Domestic - Cattle
1326,Malaysia,LSD,2021-09-07,6.317,100.374,Domestic - Cattle
1327,Thailand,LSD,2021-08-24,18.194874,100.382531,Domestic - Cattle
1328,Malaysia,LSD,2021-07-12,3.767,100.897,Domestic - Cattle
1329,Malaysia,LSD,2021-07-12,3.544,101.973,Domestic - Cattle
1330,Thailand,LSD,2021-08-24,17.266956,98.978446,Domestic - Cattle
1331,Thailand,LSD,2021-08-24,19.5836,100.114941,Domestic - Cattle
1332,Thailand,LSD,2021-08-24,17.598537,100.163323,Domestic - Cattle
1333,Thailand,LSD,2021-08-24,15.386146,100.851612,Domestic - Cattle
1334,Thailand,LSD,2021-06-25,6.5396,101.2477,Domestic - Cattle
1335,Thailand,LSD,2021-06-25,6.5396,101.2477,Domestic - Cattle
1336,Thailand,LSD,2021-08-24,14.555456,99.077328,Domestic - Cattle
1337,Thailand,LSD,2021-08-24,13.724483,100.173003,Domestic - Cattle
1338,Malaysia,LSD,2021-07-12,4.474,101.08,Domestic - Cattle
1339,Thailand,LSD,2021-06-25,14.555456,99.077328,Domestic - Cattle
1340,Thailand,LSD,2021-06-25,13.724483,100.173003,Domestic - Cattle
1341,Thailand,LSD,2021-06-25,13.62384,99.613762,Domestic - Cattle
1342,Thailand,LSD,2021-08-24,13.523425,99.419246,Domestic - Cattle
1343,Thailand,LSD,2021-08-24,16.833589,100.351924,Domestic - Cattle
1344,Thailand,LSD,2021-08-24,18.687792,100.761606,Domestic - Cattle
1345,Malaysia,LSD,2021-07-12,2.355912,102.435234,Domestic - Cattle
1346,Thailand,LSD,2021-08-24,19.804971,100.007808,Domestic - Cattle
1347,Thailand,LSD,2021-08-24,20.185445,100.131861,Domestic - Cattle
1348,Thailand,LSD,2021-06-25,13.523425,99.419246,Domestic - Cattle
1349,Thailand,LSD,2021-06-24,13.807744,100.98679,Domestic - Cattle
1350,Thailand,LSD,2021-08-24,15.829292,103.550141,Domestic - Cattle
1351,Thailand,LSD,2021-08-24,15.607663,103.80343,Domestic - Cattle
1352,Thailand,LSD,2021-06-25,15.99212,103.8667,Domestic - Cattle
1353,Thailand,LSD,2021-06-25,15.624517,103.382564,Domestic - Cattle
1354,Thailand,LSD,2021-06-25,15.694692,104.07404,Domestic - Cattle
1355,Thailand,LSD,2021-08-24,16.0499,103.997901,Domestic - Cattle
1356,Thailand,LSD,2021-06-25,16.021806,103.51036,Domestic - Cattle
1357,Thailand,LSD,2021-06-25,16.0499,103.997901,Domestic - Cattle
1358,Thailand,LSD,2021-06-25,16.321579,103.796548,Domestic - Cattle
1359,Thailand,LSD,2021-06-25,16.29227,103.962315,Domestic - Cattle
1360,Thailand,LSD,2021-06-25,15.829292,103.550141,Domestic - Cattle
1361,Thailand,LSD,2021-06-25,16.16671,103.612595,Domestic - Cattle
1362,Thailand,LSD,2021-06-25,15.84237,103.864256,Domestic - Cattle
1363,Thailand,LSD,2021-06-25,15.607663,103.80343,Domestic - Cattle
1364,Thailand,LSD,2021-06-25,16.30524,104.218183,Domestic - Cattle
1365,Thailand,LSD,2021-08-24,16.29227,103.962315,Domestic - Cattle
1366,Thailand,LSD,2021-08-23,16.946,101.928,Domestic - Cattle | Domestic - Buffaloe
1367,Thailand,LSD,2021-08-24,15.8,101.027,Domestic - Cattle
1368,Thailand,LSD,2021-06-25,16.057451,103.65097,Domestic - Cattle
1369,Thailand,LSD,2021-08-24,15.527,101.189,Domestic - Cattle
1370,Malaysia,LSD,2021-06-24,6.515,100.233903,Domestic - Cattle
1371,Malaysia,LSD,2021-06-24,5.0,100.628415,Domestic - Cattle
1372,Thailand,LSD,2021-08-24,13.450804,99.818023,Domestic - Cattle
1373,Malaysia,LSD,2021-07-12,4.474,101.08,Domestic - Cattle
1374,Thailand,LSD,2021-08-24,16.15173,103.74801,Domestic - Cattle
1375,Thailand,LSD,2021-08-24,13.42471,99.84734,Domestic - Cattle
1376,Malaysia,LSD,2021-07-12,6.647,100.277,Domestic - Cattle
1377,Thailand,LSD,2021-08-24,16.822487,99.980076,Domestic - Cattle
1378,Thailand,LSD,2021-08-24,16.434946,103.098559,Domestic - Cattle
1379,Thailand,LSD,2021-08-24,17.043026,100.405411,Domestic - Cattle
1380,Malaysia,LSD,2021-07-12,6.647,100.277,Domestic - Cattle
1381,Malaysia,LSD,2021-07-12,5.004,100.951,Domestic - Cattle
1382,Malaysia,LSD,2021-07-12,5.166,100.993,Domestic - Cattle
1383,Malaysia,LSD,2021-07-12,4.908,100.676,Domestic - Cattle
1384,Thailand,LSD,2021-08-24,15.624517,103.382564,Domestic - Cattle
1385,Thailand,LSD,2021-08-24,16.021806,103.51036,Domestic - Cattle
1386,Thailand,LSD,2021-08-24,16.057451,103.65097,Domestic - Cattle
1387,Thailand,LSD,2021-08-24,16.321579,103.796548,Domestic - Cattle
1388,Thailand,LSD,2021-08-24,16.16671,103.612595,Domestic - Cattle
1389,Thailand,LSD,2021-08-24,16.30524,104.218183,Domestic - Cattle
1390,Malaysia,LSD,2021-08-15,6.535666,100.234805,Domestic - Cattle
1391,Thailand,LSD,2021-06-25,13.450804,99.818023,Domestic - Cattle
1392,Thailand,LSD,2021-06-25,15.65652,103.57827,Domestic - Cattle
1393,Thailand,LSD,2021-06-25,16.15173,103.74801,Domestic - Cattle
1394,Thailand,LSD,2021-06-25,13.42471,99.84734,Domestic - Cattle
1395,Thailand,LSD,2022-06-13,11.501685,99.582293,Domestic - Cattle
1396,Thailand,LSD,2021-06-25,11.501685,99.582293,Domestic - Cattle
1397,Malaysia,LSD,2021-12-02,3.55555,102.64998,Domestic - Cattle
1398,Malaysia,LSD,2021-06-24,4.7755,101.05328,Domestic - Cattle
1399,Thailand,LSD,2021-08-24,13.731063,99.859193,Domestic - Cattle
1400,Thailand,LSD,2021-08-24,11.501685,99.582293,Domestic - Cattle
1401,Malaysia,LSD,2021-08-15,6.097298,102.133275,Domestic - Cattle
1402,Malaysia,LSD,2021-08-15,6.101243,102.169883,Domestic - Cattle
1403,Malaysia,LSD,2021-08-15,2.1953,103.072734,Domestic - Cattle
1404,Malaysia,LSD,2021-08-15,3.658151,102.81941,Domestic - Cattle
1405,Thailand,LSD,2021-06-25,13.731063,99.859193,Domestic - Cattle
1406,Thailand,LSD,2022-07-05,17.159282,104.132534,Domestic - Buffaloe | Domestic - Cattle
1407,Thailand,LSD,2022-09-02,15.210218,100.065521,Domestic - Cattle
1408,Thailand,LSD,2021-08-24,17.159,104.133,Domestic - Cattle
1409,Thailand,LSD,2021-08-24,17.176,103.706,Domestic - Cattle
1410,Thailand,LSD,2021-08-24,13.846146,99.270237,Domestic - Cattle
1411,Thailand,LSD,2021-08-24,16.022021,102.155909,Domestic - Cattle
1412,Malaysia,LSD,2021-07-12,4.464222,100.921583,Domestic - Cattle
1413,Thailand,LSD,2021-08-24,18.589212,99.559288,Domestic - Cattle
1414,Thailand,LSD,2021-08-24,15.208115,104.081586,Domestic - Cattle
1415,Thailand,LSD,2021-06-25,17.176391,103.706176,Domestic - Cattle
1416,Thailand,LSD,2021-06-25,13.99135,100.07304,Domestic - Cattle
1417,Thailand,LSD,2021-06-25,13.43686,99.81778,Domestic - Cattle
1418,Thailand,LSD,2021-06-25,15.210218,100.065521,Domestic - Cattle
1419,Thailand,LSD,2022-05-02,18.515402,99.240923,Domestic - Cattle
1420,Thailand,LSD,2022-06-13,12.204886,100.00356,Domestic - Cattle
1421,Thailand,LSD,2022-06-13,11.818351,99.796803,Domestic - Cattle
1422,Thailand,LSD,2022-07-05,17.485,103.461,Domestic - Buffaloe | Domestic - Cattle
1423,Thailand,LSD,2021-06-25,11.818351,99.796803,Domestic - Cattle
1424,Thailand,LSD,2021-06-25,12.204886,100.00356,Domestic - Cattle
1425,Thailand,LSD,2021-07-14,14.43,99.413,Domestic - Cattle
1426,Thailand,LSD,2021-07-14,13.726,99.971551,Domestic - Cattle
1427,Thailand,LSD,2021-08-24,13.073831,99.878334,Domestic - Cattle
1428,Thailand,LSD,2021-08-24,13.824366,100.031572,Domestic - Cattle
1429,Thailand,LSD,2021-08-24,14.026056,99.887685,Domestic - Cattle
1430,Thailand,LSD,2021-08-24,13.811195,99.95248,Domestic - Cattle
1431,Thailand,LSD,2021-08-24,19.897578,100.124397,Domestic - Cattle
1432,Thailand,LSD,2021-08-24,11.818351,99.796803,Domestic - Cattle
1433,Thailand,LSD,2021-06-25,17.485281,103.461087,Domestic - Cattle
1434,Thailand,LSD,2021-06-23,14.65985,99.426071,Domestic - Cattle
1435,Thailand,LSD,2021-06-25,13.824366,100.031572,Domestic - Cattle
1436,Thailand,LSD,2021-06-25,14.026056,99.887685,Domestic - Cattle
1437,Thailand,LSD,2021-06-25,13.811195,99.95248,Domestic - Cattle
1438,Thailand,LSD,2022-08-18,15.55674,102.98588,Domestic - Cattle | Domestic - Buffaloe
1439,Thailand,LSD,2022-06-13,11.22,99.49,Domestic - Cattle
1440,Malaysia,LSD,2021-08-15,2.179291,103.037288,Domestic - Cattle
1441,Malaysia,LSD,2021-06-24,6.516634,100.357441,Domestic - Cattle
1442,Thailand,LSD,2021-08-24,11.228813,99.49855,Domestic - Cattle
1443,Thailand,LSD,2021-06-24,14.328976,99.676781,Domestic - Cattle
1444,Malaysia,LSD,2021-06-24,4.515,101.086,Domestic - Cattle
1445,Malaysia,LSD,2021-06-24,4.477,101.08,Domestic - Cattle
1446,Malaysia,LSD,2021-07-12,6.059,100.774,Domestic - Cattle
1447,Malaysia,LSD,2021-07-12,4.865,100.95,Domestic - Cattle
1448,Malaysia,LSD,2021-07-12,4.479,101.121,Domestic - Cattle
1449,Malaysia,LSD,2021-07-12,4.442,101.103,Domestic - Cattle
1450,Malaysia,LSD,2021-07-12,4.498,101.097,Domestic - Cattle
1451,Thailand,LSD,2021-08-24,20.042206,100.011489,Domestic - Cattle
1452,Thailand,LSD,2022-08-18,14.59021,103.13728,Domestic - Buffaloe | Domestic - Cattle
1453,Malaysia,LSD,2021-06-24,4.478,101.07618,Domestic - Cattle
1454,Thailand,LSD,2021-08-24,18.15914,100.159478,Domestic - Cattle
1455,Malaysia,LSD,2021-06-24,4.406,101.059,Domestic - Cattle
1456,Malaysia,LSD,2021-07-12,4.58,100.918,Domestic - Cattle
1457,Malaysia,LSD,2021-07-12,6.172,100.302,Domestic - Cattle
1458,Thailand,LSD,2021-08-24,13.530646,101.086044,Domestic - Cattle
1459,Malaysia,LSD,2021-07-12,5.778,100.631,Domestic - Cattle
1460,Thailand,LSD,2021-08-24,15.788812,101.374847,Domestic - Cattle
1461,Thailand,LSD,2021-08-24,16.750238,99.184928,Domestic - Cattle
1462,Thailand,LSD,2021-06-25,14.59021,103.13728,Domestic - Cattle
1463,Thailand,LSD,2021-06-25,14.854333,101.779329,Domestic - Cattle
1464,Thailand,LSD,2021-06-25,16.317877,103.555,Domestic - Cattle
1465,Thailand,LSD,2021-06-25,16.495008,103.95368,Domestic - Cattle
1466,Thailand,LSD,2021-06-25,16.69974,103.1549,Domestic - Cattle
1467,Thailand,LSD,2021-06-25,17.411516,101.047889,Domestic - Cattle
1468,Thailand,LSD,2022-04-08,15.248744,101.030081,Domestic - Cattle
1469,Thailand,LSD,2022-05-02,15.794722,104.140556,Domestic - Cattle
1470,Thailand,LSD,2022-08-18,16.69974,103.1549,Domestic - Buffaloe | Domestic - Cattle
1471,Thailand,LSD,2021-06-25,15.4815,105.260103,Domestic - Cattle
1472,Malaysia,LSD,2021-06-24,3.301144,103.272574,Domestic - Cattle
1473,Malaysia,LSD,2021-06-24,3.29121,103.2213,Domestic - Cattle
